,_id,Sensor address,sensor_id,humidity,temperature,vdd,waterleak,time,light,motion
1414,634fd3ab428747392763e553,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,21.9,3637,0.0,"2022/10/19, 12:38:35",,
1415,634fd427428747392763e554,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 12:40:39",,
1416,634fd427428747392763e555,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.7,3625,0.0,"2022/10/19, 12:40:39",,
1417,634fd4d7428747392763e556,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,27,23.4,3627,0.0,"2022/10/19, 12:43:35",,
1418,634fd4d7428747392763e557,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,21.9,3637,0.0,"2022/10/19, 12:43:35",,
1419,634fd553428747392763e558,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 12:45:39",,
1420,634fd553428747392763e559,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.8,3625,0.0,"2022/10/19, 12:45:39",,
1421,634fd5f1428747392763e55a,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,27,23.4,3627,0.0,"2022/10/19, 12:48:17",,
1422,634fd5f1428747392763e55b,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,27,23.5,3588,,"2022/10/19, 12:48:17",168.0,0.0
1423,634fd634428747392763e55c,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3637,0.0,"2022/10/19, 12:49:24",,
1424,634fd634428747392763e55d,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 12:49:24",,
1425,634fd6f7428747392763e55e,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.9,3625,0.0,"2022/10/19, 12:52:39",,
1426,634fd6f7428747392763e55f,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.4,3630,0.0,"2022/10/19, 12:52:39",,
1427,634fd760428747392763e560,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3637,0.0,"2022/10/19, 12:54:24",,
1428,634fd760428747392763e561,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 12:54:24",,
1429,634fd823428747392763e562,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3628,0.0,"2022/10/19, 12:57:39",,
1430,634fd823428747392763e563,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.3,3627,0.0,"2022/10/19, 12:57:39",,
1431,634fd85b428747392763e564,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,23.5,3593,,"2022/10/19, 12:58:35",185.0,0.0
1432,634fd85b428747392763e565,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3637,0.0,"2022/10/19, 12:58:35",,
1433,634fd8d7428747392763e566,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3628,0.0,"2022/10/19, 13:00:39",,
1434,634fd8d7428747392763e567,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3625,0.0,"2022/10/19, 13:00:39",,
1435,634fd987428747392763e568,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.3,3627,0.0,"2022/10/19, 13:03:35",,
1436,634fd987428747392763e569,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 13:03:35",,
1437,634fda03428747392763e56a,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3628,0.0,"2022/10/19, 13:05:39",,
1438,634fda03428747392763e56b,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3625,0.0,"2022/10/19, 13:05:39",,
1439,634fdaa1428747392763e56c,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.3,3627,0.0,"2022/10/19, 13:08:17",,
1440,634fdaa1428747392763e56d,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,27,23.5,3596,,"2022/10/19, 13:08:17",186.0,0.0
1441,634fdae4428747392763e56e,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 13:09:24",,
1442,634fdae4428747392763e56f,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 13:09:24",,
1443,634fdba7428747392763e570,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3628,0.0,"2022/10/19, 13:12:39",,
1444,634fdba7428747392763e571,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.4,3627,0.0,"2022/10/19, 13:12:39",,
1445,634fdc10428747392763e572,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 13:14:24",,
1446,634fdc10428747392763e573,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3628,0.0,"2022/10/19, 13:14:24",,
1447,634fdcd3428747392763e574,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3625,0.0,"2022/10/19, 13:17:39",,
1448,634fdcd3428747392763e575,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.3,3627,0.0,"2022/10/19, 13:17:39",,
1449,634fdd0b428747392763e576,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,27,23.5,3596,,"2022/10/19, 13:18:35",182.0,0.0
1450,634fdd0b428747392763e577,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 13:18:35",,
1451,634fdd87428747392763e578,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3628,0.0,"2022/10/19, 13:20:39",,
1452,634fdd87428747392763e579,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3628,0.0,"2022/10/19, 13:20:39",,
1453,634fde37428747392763e57a,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.4,3627,0.0,"2022/10/19, 13:23:35",,
1454,634fde37428747392763e57b,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 13:23:35",,
1455,634fdeb3428747392763e57c,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3631,0.0,"2022/10/19, 13:25:39",,
1456,634fdeb3428747392763e57d,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3625,0.0,"2022/10/19, 13:25:39",,
1457,634fdf51428747392763e57e,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.3,3627,0.0,"2022/10/19, 13:28:17",,
1458,634fdf51428747392763e57f,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,27,23.5,3599,,"2022/10/19, 13:28:17",158.0,0.0
1459,634fdf94428747392763e580,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 13:29:24",,
1460,634fdf94428747392763e581,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 13:29:24",,
1461,634fe057428747392763e582,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3625,0.0,"2022/10/19, 13:32:39",,
1462,634fe057428747392763e583,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.4,3627,0.0,"2022/10/19, 13:32:39",,
1463,634fe0c0428747392763e584,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,21.9,3634,0.0,"2022/10/19, 13:34:24",,
1464,634fe0c0428747392763e585,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 13:34:24",,
1465,634fe5bb428747392763e586,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3628,0.0,"2022/10/19, 13:55:39",,
1466,634fe5bb428747392763e587,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.9,3628,0.0,"2022/10/19, 13:55:39",,
1467,634fe659428747392763e588,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.4,3627,0.0,"2022/10/19, 13:58:17",,
1468,634fe659428747392763e589,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,27,23.4,3599,,"2022/10/19, 13:58:17",166.0,0.0
1469,634fe69c428747392763e58a,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 13:59:24",,
1470,634fe69c428747392763e58b,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3631,0.0,"2022/10/19, 13:59:24",,
1471,634fe75f428747392763e58c,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.9,3628,0.0,"2022/10/19, 14:02:39",,
1472,634fe75f428747392763e58d,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.4,3630,0.0,"2022/10/19, 14:02:39",,
1473,634fe7c8428747392763e58e,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 14:04:24",,
1474,634fe7c8428747392763e58f,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3631,0.0,"2022/10/19, 14:04:24",,
1475,634fe88b428747392763e590,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.9,3628,0.0,"2022/10/19, 14:07:39",,
1476,634fe88b428747392763e591,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,26,23.4,3627,0.0,"2022/10/19, 14:07:39",,
1477,634fe8c2428747392763e592,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,27,23.4,3599,,"2022/10/19, 14:08:34",161.0,0.0
1478,634fe8c3428747392763e593,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3637,0.0,"2022/10/19, 14:08:35",,
1479,634fe93f428747392763e594,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3631,0.0,"2022/10/19, 14:10:39",,
1480,634fe93f428747392763e595,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.9,3628,0.0,"2022/10/19, 14:10:39",,
1481,634fe9ee428747392763e596,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3627,0.0,"2022/10/19, 14:13:34",,
1482,634fe9ee428747392763e597,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 14:13:34",,
1483,634fea6b428747392763e598,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3631,0.0,"2022/10/19, 14:15:39",,
1484,634fea6b428747392763e599,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.8,3625,0.0,"2022/10/19, 14:15:39",,
1485,634feb09428747392763e59a,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3627,0.0,"2022/10/19, 14:18:17",,
1486,634feb09428747392763e59b,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,23.5,3599,,"2022/10/19, 14:18:17",164.0,0.0
1487,634feb4b428747392763e59c,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 14:19:23",,
1488,634feb4c428747392763e59d,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3628,0.0,"2022/10/19, 14:19:24",,
1489,634fec0f428747392763e59e,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.9,3628,0.0,"2022/10/19, 14:22:39",,
1490,634fec0f428747392763e59f,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3627,0.0,"2022/10/19, 14:22:39",,
1491,634fec77428747392763e5a0,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 14:24:23",,
1492,634fec78428747392763e5a1,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3631,0.0,"2022/10/19, 14:24:24",,
1493,634fed3b428747392763e5a2,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.9,3628,0.0,"2022/10/19, 14:27:39",,
1494,634fed3b428747392763e5a3,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3627,0.0,"2022/10/19, 14:27:39",,
1495,634fed72428747392763e5a4,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,23.5,3599,,"2022/10/19, 14:28:34",157.0,0.0
1496,634fed72428747392763e5a5,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 14:28:34",,
1497,634fedef428747392763e5a6,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3631,0.0,"2022/10/19, 14:30:39",,
1498,634fedef428747392763e5a7,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3628,0.0,"2022/10/19, 14:30:39",,
1499,634fee9e428747392763e5a8,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3630,0.0,"2022/10/19, 14:33:34",,
1500,634fee9e428747392763e5a9,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3637,0.0,"2022/10/19, 14:33:34",,
1501,634fef1b428747392763e5aa,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3631,0.0,"2022/10/19, 14:35:39",,
1502,634fef1b428747392763e5ab,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3625,0.0,"2022/10/19, 14:35:39",,
1503,634fefb9428747392763e5ac,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3627,0.0,"2022/10/19, 14:38:17",,
1504,634fefb9428747392763e5ad,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,23.5,3599,,"2022/10/19, 14:38:17",158.0,0.0
1505,634feffb428747392763e5ae,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 14:39:23",,
1506,634feffb428747392763e5af,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.3,3631,0.0,"2022/10/19, 14:39:23",,
1507,634ff0bf428747392763e5b0,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,24,22.9,3625,0.0,"2022/10/19, 14:42:39",,
1508,634ff0bf428747392763e5b1,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3627,0.0,"2022/10/19, 14:42:39",,
1509,634ff127428747392763e5b2,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3637,0.0,"2022/10/19, 14:44:23",,
1510,634ff127428747392763e5b3,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 14:44:23",,
1511,634ff1eb428747392763e5b4,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3625,0.0,"2022/10/19, 14:47:39",,
1512,634ff1eb428747392763e5b5,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3627,0.0,"2022/10/19, 14:47:39",,
1513,634ff222428747392763e5b6,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,23.5,3601,,"2022/10/19, 14:48:34",155.0,0.0
1514,634ff222428747392763e5b7,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3637,0.0,"2022/10/19, 14:48:34",,
1515,634ff29f428747392763e5b8,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 14:50:39",,
1516,634ff29f428747392763e5b9,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3628,0.0,"2022/10/19, 14:50:39",,
1517,634ff34e428747392763e5ba,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3627,0.0,"2022/10/19, 14:53:34",,
1518,634ff34e428747392763e5bb,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,22.0,3634,0.0,"2022/10/19, 14:53:34",,
1519,634ff3cb428747392763e5bc,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,23.4,3631,0.0,"2022/10/19, 14:55:39",,
1520,634ff3cb428747392763e5bd,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.1,3628,0.0,"2022/10/19, 14:55:39",,
1521,634ff469428747392763e5be,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,23.3,3627,0.0,"2022/10/19, 14:58:17",,
1522,634ff46c428747392763e5bf,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,23.5,3599,,"2022/10/19, 14:58:20",160.0,0.0
1523,6350f340fc7dadf5c9c61cb8,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.5,3631,0.0,"2022/10/20, 09:05:36",,
1524,6350f340fc7dadf5c9c61cb9,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.7,3628,0.0,"2022/10/20, 09:05:36",,
1525,6350f3dffc7dadf5c9c61cba,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.7,3627,0.0,"2022/10/20, 09:08:15",,
1526,6350f3dffc7dadf5c9c61cbb,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,22.7,3601,,"2022/10/20, 09:08:15",154.0,0.0
1527,6350f421fc7dadf5c9c61cbc,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,21.6,3634,0.0,"2022/10/20, 09:09:21",,
1528,6350f421fc7dadf5c9c61cbd,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.6,3631,0.0,"2022/10/20, 09:09:21",,
1529,6350f4e4fc7dadf5c9c61cbe,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.6,3628,0.0,"2022/10/20, 09:12:36",,
1530,6350f4e4fc7dadf5c9c61cbf,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.7,3627,0.0,"2022/10/20, 09:12:36",,
1531,6350f54dfc7dadf5c9c61cc0,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,29,21.6,3637,0.0,"2022/10/20, 09:14:21",,
1532,6350f54dfc7dadf5c9c61cc1,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.6,3631,0.0,"2022/10/20, 09:14:21",,
1533,6350f610fc7dadf5c9c61cc2,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.7,3628,0.0,"2022/10/20, 09:17:36",,
1534,6350f610fc7dadf5c9c61cc3,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.8,3627,0.0,"2022/10/20, 09:17:36",,
1535,6350f647fc7dadf5c9c61cc4,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,22.7,3601,,"2022/10/20, 09:18:31",159.0,0.0
1536,6350f647fc7dadf5c9c61cc5,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3637,0.0,"2022/10/20, 09:18:31",,
1537,6350f6c4fc7dadf5c9c61cc6,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.6,3631,0.0,"2022/10/20, 09:20:36",,
1538,6350f6c4fc7dadf5c9c61cc7,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.8,3628,0.0,"2022/10/20, 09:20:36",,
1539,6350f773fc7dadf5c9c61cc8,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.8,3627,0.0,"2022/10/20, 09:23:31",,
1540,6350f773fc7dadf5c9c61cc9,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3634,0.0,"2022/10/20, 09:23:31",,
1541,6350f7f0fc7dadf5c9c61cca,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.6,3631,0.0,"2022/10/20, 09:25:36",,
1542,6350f7f0fc7dadf5c9c61ccb,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.8,3628,0.0,"2022/10/20, 09:25:36",,
1543,6350f88ffc7dadf5c9c61ccc,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.7,3627,0.0,"2022/10/20, 09:28:15",,
1544,6350f88ffc7dadf5c9c61ccd,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,22.8,3599,,"2022/10/20, 09:28:15",161.0,0.0
1545,6350f8d1fc7dadf5c9c61cce,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3637,0.0,"2022/10/20, 09:29:21",,
1546,6350f8d1fc7dadf5c9c61ccf,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.7,3631,0.0,"2022/10/20, 09:29:21",,
1547,6350f994fc7dadf5c9c61cd0,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,22.8,3628,0.0,"2022/10/20, 09:32:36",,
1548,6350f994fc7dadf5c9c61cd1,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.8,3627,0.0,"2022/10/20, 09:32:36",,
1549,6350f9fdfc7dadf5c9c61cd2,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3634,0.0,"2022/10/20, 09:34:21",,
1550,6350f9fdfc7dadf5c9c61cd3,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.7,3631,0.0,"2022/10/20, 09:34:21",,
1551,6350fac0fc7dadf5c9c61cd4,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3628,0.0,"2022/10/20, 09:37:36",,
1552,6350fac0fc7dadf5c9c61cd5,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.8,3627,0.0,"2022/10/20, 09:37:36",,
1553,6350faf7fc7dadf5c9c61cd6,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,22.9,3599,,"2022/10/20, 09:38:31",166.0,0.0
1554,6350faf7fc7dadf5c9c61cd7,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3634,0.0,"2022/10/20, 09:38:31",,
1555,6350fb74fc7dadf5c9c61cd8,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.7,3631,0.0,"2022/10/20, 09:40:36",,
1556,6350fb74fc7dadf5c9c61cd9,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3628,0.0,"2022/10/20, 09:40:36",,
1557,6350fc23fc7dadf5c9c61cda,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.7,3627,0.0,"2022/10/20, 09:43:31",,
1558,6350fc23fc7dadf5c9c61cdb,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3637,0.0,"2022/10/20, 09:43:31",,
1559,6350fca0fc7dadf5c9c61cdc,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.7,3633,0.0,"2022/10/20, 09:45:36",,
1560,6350fca0fc7dadf5c9c61cdd,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3628,0.0,"2022/10/20, 09:45:36",,
1561,6350fd3ffc7dadf5c9c61cde,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.8,3627,0.0,"2022/10/20, 09:48:15",,
1562,6350fd3ffc7dadf5c9c61cdf,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,22.9,3599,,"2022/10/20, 09:48:15",177.0,0.0
1563,6350fd81fc7dadf5c9c61ce0,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3634,0.0,"2022/10/20, 09:49:21",,
1564,6350fd81fc7dadf5c9c61ce1,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.7,3631,0.0,"2022/10/20, 09:49:21",,
1565,6350fe44fc7dadf5c9c61ce2,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,25,23.0,3625,0.0,"2022/10/20, 09:52:36",,
1566,6350fe44fc7dadf5c9c61ce3,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.8,3627,0.0,"2022/10/20, 09:52:36",,
1567,6350feadfc7dadf5c9c61ce4,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3637,0.0,"2022/10/20, 09:54:21",,
1568,6350feadfc7dadf5c9c61ce5,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.7,3631,0.0,"2022/10/20, 09:54:21",,
1569,6350ff70fc7dadf5c9c61ce6,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,24,23.1,3625,0.0,"2022/10/20, 09:57:36",,
1570,6350ff70fc7dadf5c9c61ce7,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.8,3627,0.0,"2022/10/20, 09:57:36",,
1571,6350ffa7fc7dadf5c9c61ce8,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,23.0,3601,,"2022/10/20, 09:58:31",191.0,0.0
1572,6350ffa7fc7dadf5c9c61ce9,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3634,0.0,"2022/10/20, 09:58:31",,
1573,63510024fc7dadf5c9c61cea,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.8,3631,0.0,"2022/10/20, 10:00:36",,
1574,63510024fc7dadf5c9c61ceb,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,24,23.1,3628,0.0,"2022/10/20, 10:00:36",,
1575,635100d3fc7dadf5c9c61cec,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.8,3627,0.0,"2022/10/20, 10:03:31",,
1576,635100d3fc7dadf5c9c61ced,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3634,0.0,"2022/10/20, 10:03:31",,
1577,63510150fc7dadf5c9c61cee,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.8,3631,0.0,"2022/10/20, 10:05:36",,
1578,63510150fc7dadf5c9c61cef,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,24,23.2,3628,0.0,"2022/10/20, 10:05:36",,
1579,635101effc7dadf5c9c61cf0,Matsal Addiva Sigurdsgatan,eui-a81758fffe075c91,25,22.8,3627,0.0,"2022/10/20, 10:08:15",,
1580,635101effc7dadf5c9c61cf1,ERS Sensor Addiva Sigurdsgatan,eui-a81758fffe034f66,26,23.0,3601,,"2022/10/20, 10:08:15",195.0,0.0
1581,63510231fc7dadf5c9c61cf2,Pingisrum Addiva Sigurdsgatan,eui-a81758fffe075b65,28,21.6,3634,0.0,"2022/10/20, 10:09:21",,
1582,63510231fc7dadf5c9c61cf3,Skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b66,24,22.9,3631,0.0,"2022/10/20, 10:09:21",,
1583,635102f4fc7dadf5c9c61cf4,Madelens skrivbord Addiva Sigurdsgatan,eui-a81758fffe075b67,24,23.2,3628,0.0,"2022/10/20, 10:12:36",,
