,Date,Time,Indoor Temperature,Air Quality,Indoor Humidity,Outside Temperature,Outside Humidity,Median daily temp
4432,2020-07-11,22:00:00,28.447696623677924,G,21.067847130904887,13.583333333333332,91.0,14.9
4433,2020-07-11,23:00:00,28.27094779458124,G,21.16784713090489,13.1,96.0,14.9
4434,2020-07-12,01:00:00,28.108423097203648,G,21.25264294454172,12.133333333333333,99.0,14.3
4435,2020-07-12,02:00:00,28.248414209470777,,21.338090900069112,13.1,100.0,14.3
4436,2020-07-12,03:00:00,28.07341955220672,G,21.00929631153096,12.616666666666667,99.0,14.3
4437,2020-07-12,04:00:00,28.27264381871065,G,21.10929631153096,13.1,91.0,14.3
4438,2020-07-12,05:00:00,28.090168237293707,G,20.947926533216503,15.033333333333333,89.0,14.3
4439,2020-07-12,06:00:00,28.35606204783422,G,21.047926533216508,13.0,86.0,14.3
4440,2020-07-12,07:00:00,28.222835569991705,G,21.14792653321651,13.5,82.0,14.3
4441,2020-07-12,08:00:00,28.121086972984973,G,21.184489476503742,14.0,72.0,14.3
4442,2020-07-12,09:00:00,27.974299885548763,G,20.814750760155253,15.0,66.0,14.3
4443,2020-07-12,10:00:00,27.73188861877417,G,20.91475076015525,15.5,55.0,14.3
4444,2020-07-12,11:00:00,27.94502346761228,G,21.01475076015525,16.5,53.0,14.3
4445,2020-07-12,12:00:00,28.05228951105894,G,21.114750760155257,17.5,44.0,14.3
4446,2020-07-12,13:00:00,28.10935933613513,G,20.82574900111238,17.0,56.0,14.3
4447,2020-07-12,14:00:00,28.103479692017626,G,20.925749001112383,17.5,85.0,14.3
4448,2020-07-12,15:00:00,28.001616718931817,G,21.025749001112384,16.56,79.0,14.3
4449,2020-07-12,16:00:00,28.02577403648701,G,21.125749001112386,16.075400000000002,75.0,14.3
4450,2020-07-12,17:00:00,27.82733930594929,G,20.99304154457508,15.5,87.0,14.3
4451,2020-07-12,18:00:00,27.63325243648305,G,21.093041544575083,14.5,78.0,14.3
4452,2020-07-12,19:00:00,27.666566432757964,G,21.193041544575085,14.0,88.0,14.3
4453,2020-07-12,20:00:00,27.71031207846808,G,21.6273829595535,13.75,97.0,14.3
4454,2020-07-12,21:00:00,27.44889448722622,G,21.143445762101454,13.5,99.0,14.3
4455,2020-07-12,22:00:00,27.413989801791097,G,20.77565051971828,13.25,99.0,14.3
4456,2020-07-12,23:00:00,27.49205075118891,G,20.87565051971828,13.0,100.0,14.3
4457,2020-07-13,01:00:00,27.201363559030963,G,20.975650519718275,12.5,93.0,15.4
4458,2020-07-13,02:00:00,27.39614260563863,,21.07565051971828,13.0,98.0,15.4
4459,2020-07-13,03:00:00,27.512987406541995,G,21.17565051971828,12.75,99.0,15.4
4460,2020-07-13,04:00:00,27.796550582026043,G,21.228428991021232,13.0,99.0,15.4
4461,2020-07-13,05:00:00,27.732013982079906,G,20.754625504222016,14.0,94.0,15.4
4462,2020-07-13,06:00:00,27.72466041794039,G,20.854625504222017,13.5,89.0,15.4
4463,2020-07-13,07:00:00,28.020384752128425,G,20.95462550422202,13.666666666666666,86.0,15.4
4464,2020-07-13,08:00:00,27.804245141703287,G,21.05462550422202,13.833333333333332,84.0,15.4
4465,2020-07-13,09:00:00,27.68804887512812,G,21.15462550422202,14.166666666666666,79.0,15.4
4466,2020-07-13,10:00:00,27.49779090358694,G,20.692577621872896,14.333333333333334,71.0,15.4
4467,2020-07-13,11:00:00,27.67455413735217,G,20.792577621872898,14.666666666666666,62.0,15.4
4468,2020-07-13,12:00:00,27.76948788281004,G,20.8925776218729,15.0,56.0,15.4
4469,2020-07-13,13:00:00,28.026580225125706,G,20.9925776218729,14.833333333333334,53.0,15.4
4470,2020-07-13,14:00:00,28.275639441895844,G,21.092577621872906,15.0,48.0,15.4
4471,2020-07-13,15:00:00,28.085535966891538,G,21.192577621872903,14.726666666666667,50.0,15.4
4472,2020-07-13,16:00:00,28.06805384490778,G,20.939842717002648,14.5754,49.0,15.4
4473,2020-07-13,17:00:00,28.15074465102848,G,21.03984271700265,14.333333333333334,49.0,15.4
4474,2020-07-13,18:00:00,28.37071656672113,G,21.13984271700265,18.2,51.0,15.4
4475,2020-07-13,19:00:00,28.22025526075097,G,20.777470241716657,16.633333333333333,78.0,15.4
4476,2020-07-13,20:00:00,28.07596040934733,G,20.87747024171665,15.85,85.0,15.4
4477,2020-07-13,21:00:00,27.82767036817837,G,20.97747024171666,15.066666666666666,89.0,15.4
4478,2020-07-13,22:00:00,27.97132076786831,G,21.07747024171666,14.283333333333333,87.0,15.4
4479,2020-07-13,23:00:00,28.019137872174685,G,21.177470241716662,13.5,92.0,15.4
4480,2020-07-14,01:00:00,27.86285883393292,G,21.426746694685583,11.933333333333334,96.0,16.0
4481,2020-07-14,02:00:00,27.865277746046583,,21.50243631371923,13.5,86.0,16.0
4482,2020-07-14,03:00:00,27.81485065231849,G,21.27612672960112,12.716666666666667,89.0,16.0
4483,2020-07-14,04:00:00,27.568974088708675,G,21.412924496732828,13.5,88.0,16.0
4484,2020-07-14,05:00:00,27.46196602522956,G,21.28740499637918,16.633333333333333,88.0,16.0
4485,2020-07-14,06:00:00,27.72013541082401,G,20.970318431307284,16.3,86.0,16.0
4486,2020-07-14,07:00:00,27.986309031379832,G,21.070318431307285,16.616666666666667,81.0,16.0
4487,2020-07-14,08:00:00,27.79116756375361,G,21.170318431307287,16.933333333333334,75.0,16.0
4488,2020-07-14,09:00:00,28.072963928862897,G,21.53769707445203,17.566666666666666,70.0,16.0
4489,2020-07-14,10:00:00,28.05104439849096,G,21.819659941266213,17.883333333333333,68.0,16.0
4490,2020-07-14,11:00:00,27.7619791801176,G,21.980579255748133,18.516666666666666,65.0,16.0
4491,2020-07-14,12:00:00,27.68849128547089,G,22.451386311689955,19.15,67.0,16.0
4492,2020-07-14,13:00:00,27.88152981288912,G,22.55638306530092,18.833333333333332,65.0,16.0
4493,2020-07-14,14:00:00,27.65128387781841,G,22.215672286705328,19.15,76.0,16.0
4494,2020-07-14,15:00:00,27.774215594179225,G,22.33595979829364,18.576666666666664,74.0,16.0
4495,2020-07-14,16:00:00,27.568856339780325,G,22.562674495872844,18.275399999999998,68.0,16.0
4496,2020-07-14,17:00:00,27.58857843412004,G,22.424646762219187,17.883333333333333,76.0,16.0
4497,2020-07-14,18:00:00,27.813284033614057,G,21.93330603145138,16.6,76.0,16.0
4498,2020-07-14,19:00:00,27.69175083020013,G,22.10327512611221,16.5,86.0,16.0
4499,2020-07-14,20:00:00,27.604122744176465,G,22.42722754498144,16.450000000000003,96.0,16.0
4500,2020-07-14,21:00:00,27.416008049197067,G,22.32483309667417,16.400000000000002,98.0,16.0
4501,2020-07-14,22:00:00,27.68781303352825,G,22.65689971462956,16.35,98.0,16.0
4502,2020-07-14,23:00:00,27.50064788746005,G,22.23463304545083,16.3,99.0,16.0
4503,2020-07-15,01:00:00,27.765709766850744,G,22.07972820828652,16.2,99.0,16.8
4504,2020-07-15,02:00:00,27.61727419914805,,21.87576167937188,16.3,99.0,16.8
4505,2020-07-15,03:00:00,27.878561842391807,G,21.908862469333563,16.25,99.0,16.8
4506,2020-07-15,04:00:00,27.69653753437961,G,22.109830578618134,16.3,98.0,16.8
4507,2020-07-15,05:00:00,27.418340399053108,G,21.910006748635137,16.5,94.0,16.8
4508,2020-07-15,06:00:00,27.25862333897552,G,21.66930987210445,16.4,93.0,16.8
4509,2020-07-15,07:00:00,26.99155729564212,G,21.68369305439252,16.433333333333334,93.0,16.8
4510,2020-07-15,08:00:00,26.851696053871795,G,21.270973923711946,16.46666666666667,94.0,16.8
4511,2020-07-15,09:00:00,26.8293899864897,G,21.63512808236027,16.533333333333335,87.0,16.8
4512,2020-07-15,10:00:00,26.53387527299537,G,21.552539480958924,16.566666666666666,85.0,16.8
4513,2020-07-15,11:00:00,26.831629624197728,G,21.47622895490587,16.633333333333336,84.0,16.8
4514,2020-07-15,12:00:00,26.895923856674493,G,21.2741943948055,16.700000000000003,79.0,16.8
4515,2020-07-15,13:00:00,26.96586865835321,G,21.042069059277228,16.666666666666668,71.0,16.8
4516,2020-07-15,14:00:00,26.679907115191668,G,21.14206905927723,16.700000000000003,68.0,16.8
4517,2020-07-15,15:00:00,26.449029764426594,G,21.344956171314227,16.693333333333335,62.0,16.8
4518,2020-07-15,16:00:00,26.17648715686366,G,20.99599656486976,16.6754,62.0,16.8
4519,2020-07-15,17:00:00,26.34141592073081,G,21.09599656486976,16.566666666666666,63.0,16.8
4520,2020-07-15,18:00:00,26.56469519362614,G,21.195996564869755,18.3,61.0,16.8
4521,2020-07-15,19:00:00,26.6557911835904,G,21.687324352462976,17.666666666666668,67.0,16.8
4522,2020-07-15,20:00:00,26.823523001678225,G,21.64609789224036,17.35,74.0,16.8
4523,2020-07-15,21:00:00,26.98992059128021,G,21.936839886130294,17.03333333333333,77.0,16.8
4524,2020-07-15,22:00:00,26.69770209691827,G,22.341408250078345,16.716666666666665,90.0,16.8
4525,2020-07-15,23:00:00,26.70004052546052,G,22.33343304813979,16.4,97.0,16.8
4526,2020-07-16,01:00:00,26.519114771972184,G,22.766992014620552,15.766666666666664,99.0,17.8
4527,2020-07-16,02:00:00,26.223798990555668,,23.23307649503185,16.4,100.0,17.8
4528,2020-07-16,03:00:00,26.47916703252509,G,23.09145298035144,16.083333333333332,100.0,17.8
4529,2020-07-16,04:00:00,26.7069027695275,G,23.04246836872902,16.4,100.0,17.8
4530,2020-07-16,05:00:00,26.46027707862901,G,22.83625342929336,17.666666666666668,100.0,17.8
4531,2020-07-16,06:00:00,26.3078193046908,G,22.361150313916223,15.1,100.0,17.8
4532,2020-07-16,07:00:00,26.39700413440781,G,22.347432081049213,15.633333333333333,91.0,17.8
4533,2020-07-16,08:00:00,26.32621470007924,G,22.70709720118468,16.166666666666668,78.0,17.8
4534,2020-07-16,09:00:00,26.27340461000056,G,22.381206080268967,17.233333333333334,73.0,17.8
4535,2020-07-16,10:00:00,26.020048553890405,G,22.018480478148323,17.766666666666666,68.0,17.8
4536,2020-07-16,11:00:00,26.00906505984406,G,22.03938409067177,18.833333333333336,63.0,17.8
4537,2020-07-16,12:00:00,25.80985451766063,G,21.835713833717325,19.900000000000002,59.0,17.8
4538,2020-07-16,13:00:00,25.834056193278155,G,21.34619660508137,19.366666666666667,55.0,17.8
4539,2020-07-16,14:00:00,26.079022436064285,G,21.1393503326834,19.900000000000002,48.0,17.8
4540,2020-07-16,15:00:00,25.967698613249297,G,21.58851712049892,18.893333333333334,56.0,17.8
4541,2020-07-16,16:00:00,25.98792181322271,G,21.720249692162287,18.375400000000003,62.0,17.8
4542,2020-07-16,17:00:00,26.23273515862626,G,22.196127097971114,17.766666666666666,64.0,17.8
4543,2020-07-16,18:00:00,26.121841083477324,G,22.693942537726937,20.9,67.0,17.8
4544,2020-07-16,19:00:00,26.21933784898845,G,23.00361715562552,18.966666666666665,69.0,17.8
4545,2020-07-16,20:00:00,26.481678676761565,G,23.07193321304114,18.0,74.0,17.8
4546,2020-07-16,21:00:00,26.39796362139369,G,23.5402886778885,17.03333333333333,87.0,17.8
4547,2020-07-16,22:00:00,26.36494231759237,G,23.1171333166838,16.066666666666666,95.0,17.8
4548,2020-07-16,23:00:00,26.08347721434331,G,23.1477101157238,15.1,98.0,17.8
4549,2020-07-17,01:00:00,25.89071329495446,G,23.364151694013547,13.166666666666666,100.0,20.1
4550,2020-07-17,02:00:00,26.101788786116707,,22.96559449778456,15.1,100.0,20.1
4551,2020-07-17,03:00:00,26.29097808364575,G,23.410993347642503,14.133333333333333,100.0,20.1
4552,2020-07-17,04:00:00,26.568681315647744,G,22.95359124199365,15.1,100.0,20.1
4553,2020-07-17,05:00:00,26.34858694701948,G,22.587709969052263,18.966666666666665,85.0,20.1
4554,2020-07-17,06:00:00,26.37582667303929,G,22.482652149326224,18.7,81.0,20.1
4555,2020-07-17,07:00:00,26.467465279411627,G,22.730590104292105,19.066666666666666,76.0,20.1
4556,2020-07-17,08:00:00,26.31948472900587,G,22.68551681410979,19.433333333333334,65.0,20.1
4557,2020-07-17,09:00:00,26.059717720130305,G,23.04691492321128,20.166666666666664,57.0,20.1
4558,2020-07-17,10:00:00,26.358732297657497,G,23.40429219968513,20.53333333333333,54.0,20.1
4559,2020-07-17,11:00:00,26.16694594739564,G,22.92937493106306,21.266666666666666,44.0,20.1
4560,2020-07-17,12:00:00,25.956361751241783,G,23.38471131705199,22.0,41.0,20.1
4561,2020-07-17,13:00:00,26.207282383954723,G,23.1580630592307,21.633333333333333,39.0,20.1
4562,2020-07-17,14:00:00,26.15385903564072,G,23.54973549700434,22.0,39.0,20.1
4563,2020-07-17,15:00:00,26.00135584850576,G,23.11189447676375,21.326666666666664,40.0,20.1
4564,2020-07-17,16:00:00,26.034418863103816,G,22.71071771233358,20.9754,46.0,20.1
4565,2020-07-17,17:00:00,26.24318094909975,G,22.871837838053764,20.53333333333333,43.0,20.1
4566,2020-07-17,18:00:00,26.5266260256004,G,22.374860396945248,22.4,44.0,20.1
4567,2020-07-17,19:00:00,26.323325838800965,G,22.16438095542731,21.166666666666664,50.0,20.1
4568,2020-07-17,20:00:00,26.31125754311002,G,21.9178638799066,20.549999999999997,56.0,20.1
4569,2020-07-17,21:00:00,26.085163462085912,G,21.62997736831785,19.933333333333334,68.0,20.1
4570,2020-07-17,22:00:00,26.24116119512576,G,21.263308514564287,19.316666666666666,74.0,20.1
4571,2020-07-17,23:00:00,26.21062104203731,G,21.54422555886392,18.7,76.0,20.1
4572,2020-07-18,01:00:00,26.23911484970788,G,21.70933308860842,17.466666666666665,82.0,19.2
4573,2020-07-18,02:00:00,26.272791133587614,,21.56986224230591,18.7,85.0,19.2
4574,2020-07-18,03:00:00,26.082525866878683,G,21.71917321795953,18.083333333333332,86.0,19.2
4575,2020-07-18,04:00:00,26.29269685152978,G,21.585713958567432,18.7,86.0,19.2
4576,2020-07-18,05:00:00,26.04972292420722,G,21.9817179303988,21.166666666666664,87.0,19.2
4577,2020-07-18,06:00:00,26.03309049428281,G,22.32455877345129,17.4,85.0,19.2
4578,2020-07-18,07:00:00,26.00898214053169,G,22.42216937939232,18.23333333333333,80.0,19.2
4579,2020-07-18,08:00:00,25.910069345184308,G,22.116419873199128,19.066666666666663,74.0,19.2
4580,2020-07-18,09:00:00,26.062746450641523,G,22.47850030553459,20.73333333333333,76.0,19.2
4581,2020-07-18,10:00:00,26.10597374228009,G,22.45107599751192,21.566666666666666,70.0,19.2
4582,2020-07-18,11:00:00,25.841159613606504,G,22.33552074022484,23.23333333333333,65.0,19.2
4583,2020-07-18,12:00:00,26.095886453944697,G,22.66244731115732,24.9,58.0,19.2
4584,2020-07-18,13:00:00,26.149033705012283,G,23.024893034880712,24.066666666666663,61.0,19.2
4585,2020-07-18,14:00:00,26.025736160971498,G,22.60639627009428,24.9,57.0,19.2
4586,2020-07-18,15:00:00,26.27277479407092,G,22.179092472727387,23.29333333333333,58.0,19.2
4587,2020-07-18,16:00:00,26.34303224740113,G,22.342085216508785,22.4754,57.0,19.2
4588,2020-07-18,17:00:00,26.208786825639788,G,22.187523852377847,21.566666666666666,63.0,19.2
4589,2020-07-18,18:00:00,26.278263809090024,G,22.61144871326736,20.3,65.0,19.2
4590,2020-07-18,19:00:00,26.501791910914807,G,22.48603520723396,19.333333333333332,82.0,19.2
4591,2020-07-18,20:00:00,26.605886035696667,G,22.236376077284927,18.85,83.0,19.2
4592,2020-07-18,21:00:00,26.61014455590663,G,22.43947934989805,18.366666666666667,90.0,19.2
4593,2020-07-18,22:00:00,26.45882488220573,G,22.0734283279465,17.883333333333333,95.0,19.2
4594,2020-07-18,23:00:00,26.71663393570247,G,21.948819521102624,17.4,88.0,19.2
4595,2020-07-19,01:00:00,26.499840822227025,G,22.219116727211954,16.43333333333333,99.0,20.2
4596,2020-07-19,02:00:00,26.627316906276192,,22.28570437328738,17.4,100.0,20.2
4597,2020-07-19,03:00:00,26.562035050331744,G,22.25815173554522,16.916666666666664,99.0,20.2
4598,2020-07-19,04:00:00,26.564419555772627,G,21.890764274784075,17.4,93.0,20.2
4599,2020-07-19,05:00:00,26.669293458909053,G,21.750928845951822,19.333333333333332,82.0,20.2
4600,2020-07-19,06:00:00,26.453458592301264,G,22.22826492596169,19.6,75.0,20.2
4601,2020-07-19,07:00:00,26.600538168620982,G,22.57956038507354,19.71666666666667,69.0,20.2
4602,2020-07-19,08:00:00,26.62020034125047,G,22.95716325397981,19.833333333333336,64.0,20.2
4603,2020-07-19,09:00:00,26.894032643469945,G,22.68161440474913,20.066666666666666,60.0,20.2
4604,2020-07-19,10:00:00,26.63297693652283,G,22.833672784798647,20.183333333333334,55.0,20.2
4605,2020-07-19,11:00:00,26.581706920949287,G,22.37710227148154,20.416666666666668,53.0,20.2
4606,2020-07-19,12:00:00,26.862816818443257,G,22.453008448362,20.65,49.0,20.2
4607,2020-07-19,13:00:00,26.890660873619648,G,22.59151374334116,20.533333333333335,50.0,20.2
4608,2020-07-19,14:00:00,26.60878815052808,G,22.20030266546508,20.65,50.0,20.2
4609,2020-07-19,15:00:00,26.46320935789233,G,22.32021240448647,20.476666666666667,51.0,20.2
4610,2020-07-19,16:00:00,26.24481918096952,G,21.886957792224266,20.3754,52.0,20.2
4611,2020-07-19,17:00:00,26.24578267217672,G,21.452004389363104,20.183333333333334,55.0,20.2
4612,2020-07-19,18:00:00,26.170807181245145,G,21.64129387718228,23.2,53.0,20.2
4613,2020-07-19,19:00:00,26.23503241069325,G,21.439316063742627,22.0,57.0,20.2
4614,2020-07-19,20:00:00,26.110153973807257,G,20.96628430117489,21.4,61.0,20.2
4615,2020-07-19,21:00:00,26.036860642409035,G,21.066284301174896,20.8,68.0,20.2
4616,2020-07-19,22:00:00,26.159722639942867,G,21.166284301174898,20.200000000000003,77.0,20.2
4617,2020-07-19,23:00:00,25.980844551316263,G,20.894373309930977,19.6,80.0,20.2
4618,2020-07-20,01:00:00,26.078308099890187,G,20.99437330993097,18.400000000000002,86.0,18.9
4619,2020-07-20,02:00:00,25.866241198080807,,21.09437330993098,19.6,87.0,18.9
4620,2020-07-20,03:00:00,26.134055767154777,G,21.19437330993098,19.0,89.0,18.9
4621,2020-07-20,04:00:00,26.01950071164921,G,21.59269720110819,19.6,90.0,18.9
4622,2020-07-20,05:00:00,25.78744746740377,G,21.100423023114143,22.0,90.0,18.9
4623,2020-07-20,06:00:00,25.6287416335926,G,20.994634534908467,20.6,86.0,18.9
4624,2020-07-20,07:00:00,25.49656806644816,G,21.09463453490847,21.033333333333335,83.0,18.9
4625,2020-07-20,08:00:00,25.518201291938805,G,21.19463453490847,21.46666666666667,76.0,18.9
4626,2020-07-20,09:00:00,25.23563329621612,G,20.93652636045357,22.333333333333332,76.0,18.9
4627,2020-07-20,10:00:00,25.225246663296705,G,21.03652636045357,22.766666666666666,78.0,18.9
4628,2020-07-20,11:00:00,25.0036042286786,G,21.136526360453573,23.633333333333333,71.0,18.9
4629,2020-07-20,12:00:00,25.16112235394599,G,20.821626482724884,24.5,97.0,18.9
4630,2020-07-20,13:00:00,25.19215866413744,G,20.92162648272489,24.066666666666666,95.0,18.9
4631,2020-07-20,14:00:00,25.17266510016053,G,21.021626482724887,24.5,93.0,18.9
4632,2020-07-20,15:00:00,25.20678560464418,G,21.12162648272489,23.69333333333333,86.0,18.9
4633,2020-07-20,16:00:00,24.91903203539412,G,20.788575305967782,23.275399999999998,92.0,18.9
4634,2020-07-20,17:00:00,25.060089084203995,G,20.888575305967787,22.766666666666666,89.0,18.9
4635,2020-07-20,18:00:00,24.90144122080893,G,20.98857530596779,17.6,83.0,18.9
4636,2020-07-20,19:00:00,24.97470472002665,G,21.08857530596779,18.6,87.0,18.9
4637,2020-07-20,20:00:00,25.101516515206804,G,21.18857530596779,19.1,87.0,18.9
4638,2020-07-20,21:00:00,25.15225930083783,G,20.88896658300652,19.6,82.0,18.9
4639,2020-07-20,22:00:00,24.94787255179071,G,20.98896658300652,20.1,83.0,18.9
4640,2020-07-20,23:00:00,24.763159274190112,G,21.08896658300652,20.6,85.0,18.9
4641,2020-07-21,01:00:00,24.51492442864439,G,21.18896658300652,21.6,92.0,15.8
4642,2020-07-21,02:00:00,24.39423745241126,,21.412497927539963,20.6,96.0,15.8
4643,2020-07-21,03:00:00,24.46728515800315,G,21.893761573158145,21.1,97.0,15.8
4644,2020-07-21,04:00:00,24.66139477185421,G,21.420827046203545,20.6,94.0,15.8
4645,2020-07-21,05:00:00,24.52893715999844,G,21.342897872842507,18.6,88.0,15.8
4646,2020-07-21,06:00:00,24.49268298514458,G,20.88282566021725,14.2,86.0,15.8
4647,2020-07-21,07:00:00,24.431406145941107,G,20.98282566021725,14.766666666666666,81.0,15.8
4648,2020-07-21,08:00:00,24.410863811280706,G,21.082825660217253,15.333333333333332,81.0,15.8
4649,2020-07-21,09:00:00,24.69520441863989,G,21.18282566021725,16.46666666666667,80.0,15.8
4650,2020-07-21,10:00:00,24.41442712159705,G,21.52625108944599,17.033333333333335,80.0,15.8
4651,2020-07-21,11:00:00,24.39285023829016,G,21.983570849010988,18.166666666666668,74.0,15.8
4652,2020-07-21,12:00:00,24.26528926238827,G,21.771333537749964,19.300000000000004,70.0,15.8
4653,2020-07-21,13:00:00,24.513941128458143,G,21.92126772489725,18.733333333333334,66.0,15.8
4654,2020-07-21,14:00:00,24.729128052752525,G,22.1471246229642,19.300000000000004,58.0,15.8
4655,2020-07-21,15:00:00,24.631868007927206,G,22.34034521766386,18.226666666666667,56.0,15.8
4656,2020-07-21,16:00:00,24.365157090907505,G,22.05940228523108,17.6754,56.0,15.8
4657,2020-07-21,17:00:00,24.23489828884052,G,22.52153702842058,17.033333333333335,59.0,15.8
4658,2020-07-21,18:00:00,24.14138780126699,G,22.3656771017234,18.1,70.0,15.8
4659,2020-07-21,19:00:00,24.43411119870167,G,22.060690225739027,16.8,76.0,15.8
4660,2020-07-21,20:00:00,24.470695871421142,G,22.48567654459579,16.15,79.0,15.8
4661,2020-07-21,21:00:00,24.34747132382217,G,22.71365935483999,15.5,86.0,15.8
4662,2020-07-21,22:00:00,24.241788246777453,G,22.21384146209512,14.85,86.0,15.8
4663,2020-07-21,23:00:00,24.04309832645519,G,22.52577525324196,14.2,90.0,15.8
4664,2020-07-22,01:00:00,23.87643485732736,G,22.55569645502274,12.899999999999999,82.0,14.8
4665,2020-07-22,02:00:00,23.95106577017012,,22.6616862388925,14.2,84.0,14.8
4666,2020-07-22,03:00:00,24.14512479105256,G,22.650250347072625,13.549999999999999,84.0,14.8
4667,2020-07-22,04:00:00,24.359780984130914,G,22.87852635544037,14.2,82.0,14.8
4668,2020-07-22,05:00:00,24.237021038442336,G,22.53735124559769,16.8,77.0,14.8
4669,2020-07-22,06:00:00,24.115464561685474,G,22.073876076011988,13.0,71.0,14.8
4670,2020-07-22,07:00:00,24.046637737818195,G,21.70576127676193,13.85,67.0,14.8
4671,2020-07-22,08:00:00,23.820223829354003,G,22.148055189697786,14.7,61.0,14.8
4672,2020-07-22,09:00:00,23.65031418325614,G,22.393922756954968,16.400000000000002,56.0,14.8
4673,2020-07-22,10:00:00,23.5509248841458,G,22.07330184659927,17.25,52.0,14.8
4674,2020-07-22,11:00:00,23.842478280031475,G,21.68840679983628,18.950000000000003,48.0,14.8
4675,2020-07-22,12:00:00,23.69985156500845,G,21.625289427673888,20.650000000000002,42.0,14.8
4676,2020-07-22,13:00:00,23.64522236728984,G,21.52453556133161,19.800000000000004,44.0,14.8
4677,2020-07-22,14:00:00,23.574764193253834,G,21.69202955630409,20.650000000000002,41.0,14.8
4678,2020-07-22,15:00:00,23.62446624202141,G,22.17720529124464,19.01,44.0,14.8
4679,2020-07-22,16:00:00,23.853458378920934,G,21.88694184134758,18.175400000000003,43.0,14.8
4680,2020-07-22,17:00:00,23.67379172796083,G,21.50709303768196,17.25,44.0,14.8
4681,2020-07-22,18:00:00,23.811714668705903,G,21.42021472555733,16.1,47.0,14.8
4682,2020-07-22,19:00:00,23.774634503026835,G,21.527848696124742,15.066666666666668,53.0,14.8
4683,2020-07-22,20:00:00,23.97336044668084,G,21.47407220238998,14.55,60.0,14.8
4684,2020-07-22,21:00:00,23.77682931203485,G,21.21300943292852,14.033333333333333,72.0,14.8
4685,2020-07-22,22:00:00,23.841290063387863,G,21.654450891737035,13.516666666666666,77.0,14.8
4686,2020-07-22,23:00:00,24.059760227791344,G,21.705735168649387,13.0,79.0,14.8
4687,2020-07-23,01:00:00,24.30509403519232,G,21.26576760575545,11.966666666666665,83.0,14.8
4688,2020-07-23,02:00:00,24.52026531803009,,20.858890240116256,13.0,82.0,14.8
4689,2020-07-23,03:00:00,24.75001112960028,G,20.95889024011625,12.483333333333333,84.0,14.8
4690,2020-07-23,04:00:00,24.481261645203222,G,21.05889024011626,13.0,80.0,14.8
4691,2020-07-23,05:00:00,24.69080882862561,G,21.15889024011626,15.066666666666668,73.0,14.8
4692,2020-07-23,06:00:00,24.8486649596313,G,21.642055007229644,13.3,67.0,14.8
4693,2020-07-23,07:00:00,24.672067067493405,G,21.469532154315576,13.766666666666667,63.0,14.8
4694,2020-07-23,08:00:00,24.71789861841416,G,21.62006227514847,14.233333333333334,59.0,14.8
4695,2020-07-23,09:00:00,24.8644691722594,G,21.93291841852761,15.166666666666668,55.0,14.8
4696,2020-07-23,10:00:00,25.032176569362115,G,22.23382455385216,15.633333333333335,50.0,14.8
4697,2020-07-23,11:00:00,24.73712941372004,G,21.73706527637595,16.56666666666667,46.0,14.8
4698,2020-07-23,12:00:00,24.815241297719645,G,21.92361186484169,17.5,46.0,14.8
4699,2020-07-23,13:00:00,24.99575349454452,G,21.82552638813002,17.033333333333335,44.0,14.8
4700,2020-07-23,14:00:00,24.81446116450596,G,21.32882674108244,17.5,46.0,14.8
4701,2020-07-23,15:00:00,24.89129445601193,G,20.963861370183768,16.62666666666667,41.0,14.8
4702,2020-07-23,16:00:00,25.176295558865675,G,21.06386137018377,16.175400000000003,42.0,14.8
4703,2020-07-23,17:00:00,24.88382225973304,G,21.16386137018377,15.633333333333335,46.0,14.8
4704,2020-07-23,18:00:00,25.02862569865256,G,20.94218335366564,17.7,45.0,14.8
4705,2020-07-23,19:00:00,25.30645070093584,G,21.04218335366564,16.233333333333334,50.0,14.8
4706,2020-07-23,20:00:00,25.51044899583625,G,21.142183353665644,15.5,55.0,14.8
4707,2020-07-23,21:00:00,25.387306517087687,G,21.04320064489028,14.766666666666667,59.0,14.8
4708,2020-07-23,22:00:00,25.413828394799488,G,21.14320064489028,14.033333333333335,62.0,14.8
4709,2020-07-23,23:00:00,25.63033480503201,G,21.07226299124765,13.3,65.0,14.8
4710,2020-07-24,01:00:00,25.74722262996351,G,21.172262991247656,11.833333333333334,70.0,15.2
4711,2020-07-24,02:00:00,25.666661487705827,,20.76390413508548,13.3,71.0,15.2
4712,2020-07-24,03:00:00,25.380939214519994,G,20.863904135085484,12.566666666666666,71.0,15.2
4713,2020-07-24,04:00:00,25.28500754559396,G,20.963904135085485,13.3,71.0,15.2
4714,2020-07-24,05:00:00,25.09732281062029,G,21.063904135085487,16.233333333333334,68.0,15.2
4715,2020-07-24,06:00:00,25.19732163500573,G,21.163904135085488,13.5,64.0,15.2
4716,2020-07-24,07:00:00,25.3040168596908,G,21.056923328586343,14.2,61.0,15.2
4717,2020-07-24,08:00:00,25.271906483109284,G,21.156923328586345,14.899999999999999,58.0,15.2
4718,2020-07-24,09:00:00,25.3408541905554,G,21.6163192706646,16.3,51.0,15.2
4719,2020-07-24,10:00:00,25.16720427436621,G,21.42660318659153,17.0,48.0,15.2
4720,2020-07-24,11:00:00,25.01468830509375,G,21.32155802407462,18.4,40.0,15.2
4721,2020-07-24,12:00:00,25.19927031304597,G,21.22153206588103,19.8,40.0,15.2
