,_id,Sensor_ID,data,Tid
1601,634b59d5e859e24ca9403f09,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 03:08:34
1602,634b5ad3e859e24ca9403f0a,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 03:09:42
1603,634b5bc7e859e24ca9403f0b,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 03:13:55
1604,634b5bffe859e24ca9403f0c,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 03:17:59
1605,634b5cf3e859e24ca9403f0d,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3630, 'waterleak': 0}",2022-10-16 03:18:56
1606,634b5d59e859e24ca9403f0e,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 03:22:59
1607,634b5e42e859e24ca9403f0f,eui-a81758fffe034f66,"{'humidity': 44, 'light': 99, 'motion': 0, 'temperature': 23.8, 'vdd': 3593}",2022-10-16 03:24:42
1608,634b5e85e859e24ca9403f10,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 03:28:34
1609,634b5f83e859e24ca9403f11,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 03:29:42
1610,634b6077e859e24ca9403f12,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 03:33:55
1611,634b60afe859e24ca9403f13,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 21.9, 'vdd': 3634, 'waterleak': 0}",2022-10-16 03:37:59
1612,634b61a3e859e24ca9403f14,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3630, 'waterleak': 0}",2022-10-16 03:38:55
1613,634b6209e859e24ca9403f15,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 03:42:59
1614,634b62f2e859e24ca9403f16,eui-a81758fffe034f66,"{'humidity': 44, 'light': 100, 'motion': 0, 'temperature': 23.8, 'vdd': 3596}",2022-10-16 03:44:41
1615,634b6335e859e24ca9403f17,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 03:48:34
1616,634b6433e859e24ca9403f18,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 03:49:42
1617,634b6527e859e24ca9403f19,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 03:53:55
1618,634b655fe859e24ca9403f1a,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 22, 'vdd': 3637, 'waterleak': 0}",2022-10-16 03:57:59
1619,634b6653e859e24ca9403f1b,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 03:58:55
1620,634b66b9e859e24ca9403f1c,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 04:02:59
1621,634b67a2e859e24ca9403f1d,eui-a81758fffe034f66,"{'humidity': 44, 'light': 100, 'motion': 0, 'temperature': 23.7, 'vdd': 3599}",2022-10-16 04:04:42
1622,634b67e5e859e24ca9403f1e,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 04:08:34
1623,634b68e3e859e24ca9403f1f,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 04:09:41
1624,634b69d7e859e24ca9403f20,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 04:13:55
1625,634b6a0fe859e24ca9403f21,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 04:17:59
1626,634b6b03e859e24ca9403f22,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3630, 'waterleak': 0}",2022-10-16 04:18:55
1627,634b6b69e859e24ca9403f23,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3625, 'waterleak': 0}",2022-10-16 04:22:59
1628,634b6c51e859e24ca9403f24,eui-a81758fffe034f66,"{'humidity': 44, 'light': 100, 'motion': 0, 'temperature': 23.8, 'vdd': 3596}",2022-10-16 04:24:41
1629,634b6c95e859e24ca9403f25,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 04:28:34
1630,634b6d92e859e24ca9403f26,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 04:29:41
1631,634b6e87e859e24ca9403f27,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 04:33:55
1632,634b6ebee859e24ca9403f28,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 22, 'vdd': 3637, 'waterleak': 0}",2022-10-16 04:37:59
1633,634b6fb3e859e24ca9403f29,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3630, 'waterleak': 0}",2022-10-16 04:38:55
1634,634b7019e859e24ca9403f2a,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 04:42:59
1635,634b7101e859e24ca9403f2b,eui-a81758fffe034f66,"{'humidity': 44, 'light': 99, 'motion': 0, 'temperature': 23.8, 'vdd': 3596}",2022-10-16 04:44:41
1636,634b7145e859e24ca9403f2c,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 04:48:34
1637,634b7242e859e24ca9403f2d,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 22, 'vdd': 3637, 'waterleak': 0}",2022-10-16 04:49:41
1638,634b7336e859e24ca9403f2e,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 04:53:55
1639,634b736ee859e24ca9403f2f,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 04:57:59
1640,634b7462e859e24ca9403f30,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 04:58:55
1641,634b74c9e859e24ca9403f31,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 05:02:59
1642,634b75b1e859e24ca9403f32,eui-a81758fffe034f66,"{'humidity': 44, 'light': 100, 'motion': 0, 'temperature': 23.8, 'vdd': 3599}",2022-10-16 05:04:41
1643,634b75f5e859e24ca9403f33,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 05:08:34
1644,634b76f2e859e24ca9403f34,eui-a81758fffe075b65,"{'humidity': 46, 'temperature': 22, 'vdd': 3637, 'waterleak': 0}",2022-10-16 05:09:41
1645,634b77e6e859e24ca9403f35,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3630, 'waterleak': 0}",2022-10-16 05:13:55
1646,634b781ee859e24ca9403f36,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 05:17:59
1647,634b7912e859e24ca9403f37,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 05:18:55
1648,634b7979e859e24ca9403f38,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3625, 'waterleak': 0}",2022-10-16 05:22:59
1649,634b7a61e859e24ca9403f39,eui-a81758fffe034f66,"{'humidity': 44, 'light': 100, 'motion': 0, 'temperature': 23.8, 'vdd': 3596}",2022-10-16 05:24:41
1650,634b7aa4e859e24ca9403f3a,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3625, 'waterleak': 0}",2022-10-16 05:28:34
1651,634b7ba2e859e24ca9403f3b,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 05:29:41
1652,634b7c96e859e24ca9403f3c,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 05:33:55
1653,634b7ccee859e24ca9403f3d,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 05:37:59
1654,634b7dc2e859e24ca9403f3e,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 05:38:55
1655,634b7e29e859e24ca9403f3f,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3625, 'waterleak': 0}",2022-10-16 05:42:59
1656,634b7f11e859e24ca9403f40,eui-a81758fffe034f66,"{'humidity': 44, 'light': 99, 'motion': 0, 'temperature': 23.8, 'vdd': 3599}",2022-10-16 05:44:41
1657,634b7f54e859e24ca9403f41,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 05:48:34
1658,634b8052e859e24ca9403f42,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 22, 'vdd': 3637, 'waterleak': 0}",2022-10-16 05:49:41
1659,634b8146e859e24ca9403f43,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3630, 'waterleak': 0}",2022-10-16 05:53:55
1660,634b817ee859e24ca9403f44,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 05:57:59
1661,634b8272e859e24ca9403f45,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 05:58:55
1662,634b82d8e859e24ca9403f46,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 06:02:59
1663,634b83c1e859e24ca9403f47,eui-a81758fffe034f66,"{'humidity': 44, 'light': 99, 'motion': 0, 'temperature': 23.8, 'vdd': 3599}",2022-10-16 06:04:41
1664,634b8404e859e24ca9403f48,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 06:08:34
1665,634b8502e859e24ca9403f49,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 06:09:41
1666,634b85f6e859e24ca9403f4a,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3630, 'waterleak': 0}",2022-10-16 06:13:55
1667,634b862ee859e24ca9403f4b,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 06:17:59
1668,634b8722e859e24ca9403f4c,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 06:18:55
1669,634b8788e859e24ca9403f4d,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 06:22:59
1670,634b8871e859e24ca9403f4e,eui-a81758fffe034f66,"{'humidity': 43, 'light': 99, 'motion': 0, 'temperature': 23.8, 'vdd': 3593}",2022-10-16 06:24:41
1671,634b88b4e859e24ca9403f4f,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 06:28:34
1672,634b89b2e859e24ca9403f50,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 06:29:41
1673,634b8aa6e859e24ca9403f51,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 06:33:55
1674,634b8adee859e24ca9403f52,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 06:37:59
1675,634b8bd2e859e24ca9403f53,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3630, 'waterleak': 0}",2022-10-16 06:38:55
1676,634b8c38e859e24ca9403f54,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 06:42:59
1677,634b8d21e859e24ca9403f55,eui-a81758fffe034f66,"{'humidity': 43, 'light': 99, 'motion': 0, 'temperature': 23.8, 'vdd': 3596}",2022-10-16 06:44:41
1678,634b8d64e859e24ca9403f56,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 06:48:34
1679,634b8e62e859e24ca9403f57,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 06:49:41
1680,634b8f56e859e24ca9403f58,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 06:53:55
1681,634b8f8ee859e24ca9403f59,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 06:57:59
1682,634b9082e859e24ca9403f5a,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 06:58:55
1683,634b90e8e859e24ca9403f5b,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 07:02:59
1684,634b91d1e859e24ca9403f5c,eui-a81758fffe034f66,"{'humidity': 43, 'light': 99, 'motion': 0, 'temperature': 23.8, 'vdd': 3596}",2022-10-16 07:04:41
1685,634b9214e859e24ca9403f5d,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 07:08:34
1686,634b9312e859e24ca9403f5e,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 07:09:41
1687,634b9406e859e24ca9403f5f,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 07:13:55
1688,634b943ee859e24ca9403f60,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 07:17:59
1689,634b9532e859e24ca9403f61,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 07:18:55
1690,634b9598e859e24ca9403f62,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 07:22:59
1691,634b9681e859e24ca9403f63,eui-a81758fffe034f66,"{'humidity': 43, 'light': 99, 'motion': 0, 'temperature': 23.8, 'vdd': 3599}",2022-10-16 07:24:41
1692,634b96c4e859e24ca9403f64,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 07:28:34
1693,634b97c2e859e24ca9403f65,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 07:29:41
1694,634b98b6e859e24ca9403f66,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 07:33:55
1695,634b98eee859e24ca9403f67,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 07:37:59
1696,634b99e2e859e24ca9403f68,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 07:38:54
1697,634b9a48e859e24ca9403f69,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 07:42:59
1698,634b9b31e859e24ca9403f6a,eui-a81758fffe034f66,"{'humidity': 43, 'light': 99, 'motion': 0, 'temperature': 23.8, 'vdd': 3599}",2022-10-16 07:44:41
1699,634b9b74e859e24ca9403f6b,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 07:48:34
1700,634b9c72e859e24ca9403f6c,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 07:49:41
1701,634b9d66e859e24ca9403f6d,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3630, 'waterleak': 0}",2022-10-16 07:53:55
1702,634b9d9ee859e24ca9403f6e,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 07:57:58
1703,634b9e92e859e24ca9403f6f,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 07:58:54
1704,634b9ef8e859e24ca9403f70,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 08:02:58
1705,634b9fe1e859e24ca9403f71,eui-a81758fffe034f66,"{'humidity': 43, 'light': 100, 'motion': 0, 'temperature': 23.8, 'vdd': 3599}",2022-10-16 08:04:41
1706,634ba024e859e24ca9403f72,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 08:08:34
1707,634ba122e859e24ca9403f73,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 08:09:41
1708,634ba216e859e24ca9403f74,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3630, 'waterleak': 0}",2022-10-16 08:13:54
1709,634ba24ee859e24ca9403f75,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 08:17:58
1710,634ba342e859e24ca9403f76,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 08:18:54
1711,634ba3a8e859e24ca9403f77,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3625, 'waterleak': 0}",2022-10-16 08:22:58
1712,634ba491e859e24ca9403f78,eui-a81758fffe034f66,"{'humidity': 43, 'light': 101, 'motion': 0, 'temperature': 23.8, 'vdd': 3593}",2022-10-16 08:24:41
1713,634ba4d4e859e24ca9403f79,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 08:28:34
1714,634ba5d2e859e24ca9403f7a,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 08:29:41
1715,634ba6c6e859e24ca9403f7b,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 08:33:54
1716,634ba6fee859e24ca9403f7c,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 08:37:58
1717,634ba7f2e859e24ca9403f7d,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3630, 'waterleak': 0}",2022-10-16 08:38:54
1718,634ba858e859e24ca9403f7e,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 08:42:58
1719,634ba941e859e24ca9403f7f,eui-a81758fffe034f66,"{'humidity': 43, 'light': 102, 'motion': 0, 'temperature': 23.8, 'vdd': 3599}",2022-10-16 08:44:41
1720,634ba984e859e24ca9403f80,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 08:48:33
1721,634baa82e859e24ca9403f81,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 08:49:41
1722,634bab76e859e24ca9403f82,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 08:53:54
1723,634babade859e24ca9403f83,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 08:57:58
1724,634badcee859e24ca9403f84,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 08:58:54
1725,634bae05e859e24ca9403f85,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 09:07:58
1726,634baefae859e24ca9403f86,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 09:08:54
1727,634baf60e859e24ca9403f87,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3623, 'waterleak': 0}",2022-10-16 09:12:58
1728,634bb049e859e24ca9403f88,eui-a81758fffe034f66,"{'humidity': 43, 'light': 102, 'motion': 0, 'temperature': 23.8, 'vdd': 3593}",2022-10-16 09:14:41
1729,634bb08ce859e24ca9403f89,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3623, 'waterleak': 0}",2022-10-16 09:18:33
1730,634bb189e859e24ca9403f8a,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 09:19:41
1731,634bb27de859e24ca9403f8b,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 09:23:54
1732,634bb2b5e859e24ca9403f8c,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3634, 'waterleak': 0}",2022-10-16 09:27:59
1733,634bb3a9e859e24ca9403f8d,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 09:28:54
1734,634bb410e859e24ca9403f8e,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3625, 'waterleak': 0}",2022-10-16 09:32:58
1735,634bb4f9e859e24ca9403f8f,eui-a81758fffe034f66,"{'humidity': 43, 'light': 106, 'motion': 0, 'temperature': 23.7, 'vdd': 3591}",2022-10-16 09:34:41
1736,634bb53ce859e24ca9403f90,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3625, 'waterleak': 0}",2022-10-16 09:38:33
1737,634bb639e859e24ca9403f91,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 09:39:41
1738,634bb72de859e24ca9403f92,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 09:43:54
1739,634bb765e859e24ca9403f93,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 09:47:58
1740,634bb859e859e24ca9403f94,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 09:48:54
1741,634bb8c0e859e24ca9403f95,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 09:52:58
1742,634bb9a9e859e24ca9403f96,eui-a81758fffe034f66,"{'humidity': 43, 'light': 115, 'motion': 0, 'temperature': 23.8, 'vdd': 3593}",2022-10-16 09:54:40
1743,634bb9ece859e24ca9403f97,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 09:58:33
1744,634bbae9e859e24ca9403f98,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 22, 'vdd': 3637, 'waterleak': 0}",2022-10-16 09:59:40
1745,634bbbdde859e24ca9403f99,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3627, 'waterleak': 0}",2022-10-16 10:03:54
1746,634bbc15e859e24ca9403f9a,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3637, 'waterleak': 0}",2022-10-16 10:07:58
1747,634bbd09e859e24ca9403f9b,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 10:08:54
1748,634bbd70e859e24ca9403f9c,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.2, 'vdd': 3628, 'waterleak': 0}",2022-10-16 10:12:58
1749,634bbe58e859e24ca9403f9d,eui-a81758fffe034f66,"{'humidity': 43, 'light': 111, 'motion': 0, 'temperature': 23.9, 'vdd': 3596}",2022-10-16 10:14:40
1750,634bbe9ce859e24ca9403f9e,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 10:18:33
1751,634bbf99e859e24ca9403f9f,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 22, 'vdd': 3637, 'waterleak': 0}",2022-10-16 10:19:40
1752,634bc08de859e24ca9403fa0,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 10:23:54
1753,634bc0c5e859e24ca9403fa1,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 22, 'vdd': 3637, 'waterleak': 0}",2022-10-16 10:27:58
1754,634bc1b9e859e24ca9403fa2,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 23.9, 'vdd': 3627, 'waterleak': 0}",2022-10-16 10:28:54
1755,634bc220e859e24ca9403fa3,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 10:32:58
1756,634bc308e859e24ca9403fa4,eui-a81758fffe034f66,"{'humidity': 43, 'light': 104, 'motion': 0, 'temperature': 23.9, 'vdd': 3599}",2022-10-16 10:34:40
1757,634bc34ce859e24ca9403fa5,eui-a81758fffe075b66,"{'humidity': 42, 'temperature': 23.3, 'vdd': 3628, 'waterleak': 0}",2022-10-16 10:38:33
1758,634bc449e859e24ca9403fa6,eui-a81758fffe075b65,"{'humidity': 45, 'temperature': 21.9, 'vdd': 3634, 'waterleak': 0}",2022-10-16 10:39:40
1759,634bc53de859e24ca9403fa7,eui-a81758fffe075c91,"{'humidity': 41, 'temperature': 24, 'vdd': 3630, 'waterleak': 0}",2022-10-16 10:43:54
